CASENUM,Strm,AIDYEAR,INCOME,EFC,FA.IFS,FA.SCH,FA.SUB,FA.UNSUB,FA.PERK,FA.PELL,FA.OTHER
100,FALL 13,2014,211370,17874,750,0,1750,1000,0,0,0
100,SPRING 14,2014,211370,17874,750,0,1750,1000,0,0,0
100,FALL 14,2015,0,0,750,0,0,0,0,0,0
100,SPRING 15,2015,0,0,750,0,0,0,0,0,0
101,SPRING 13,2013,10235,180,1000,0,0,0,0,0,0
101,FALL 13,2014,18930,600,1000,0,2250,1000,0,2548,27584
101,SPRING 14,2014,18930,600,1000,0,2250,1000,0,2547,18983
101,FALL 14,2015,6044,500,1000,0,0,0,0,0,45431
101,SPRING 15,2015,6044,500,1000,0,0,0,0,0,23933
101,SUMMER 15,2015,6044,500,0,0,0,0,0,0,12366
102,SPRING 13,2013,21112,5126,0,6809,0,0,0,0,0
103,FALL 12,2013,62000,8094,0,0,0,1000,0,0,0
103,SPRING 13,2013,62000,8094,7000,9000,1750,0,0,0,0
103,FALL 13,2014,65575,8879,9250,1,0,0,0,0,0
103,SPRING 14,2014,65575,8879,9250,0,0,0,0,0,0
103,FALL 14,2015,0,0,9250,1,0,0,0,0,0
103,SPRING 15,2015,0,0,9250,0,0,0,0,0,0
104,FALL 12,2013,140689,32504,2500,0,0,0,0,0,0
105,FALL 13,2014,182000,16834,2500,0,2250,1000,0,0,1486
105,SPRING 14,2014,182000,16834,2500,0,2250,1000,0,0,1486
105,SUMMER 14,2014,182000,16834,0,0,2250,1000,0,0,0
105,FALL 14,2015,187000,16714,2500,0,2750,1000,0,0,17606
105,SPRING 15,2015,187000,16714,2500,0,2750,1000,0,0,17606
106,FALL 12,2013,157329,49017,0,0,0,2750,0,0,0
106,SPRING 13,2013,157329,49017,2500,0,0,0,0,0,0
106,FALL 13,2014,173553,46216,2500,0,0,0,0,0,0
106,SPRING 14,2014,173553,46216,2500,0,0,0,0,0,0
106,FALL 14,2015,163453,35959,2500,0,0,0,0,0,0
106,SPRING 15,2015,163453,35959,2500,0,0,0,0,0,0
107,FALL 12,2013,141290,32343,0,0,0,2750,0,0,0
107,SPRING 13,2013,141290,32343,5500,15360,0,0,0,0,0
107,FALL 13,2014,140000,42362,5500,1,0,3000,0,0,0
107,SPRING 14,2014,140000,42362,5500,500,0,3000,0,0,0
107,FALL 14,2015,0,0,5500,1,0,0,0,0,0
107,SPRING 15,2015,0,0,5500,0,0,0,0,0,0
108,SPRING 13,2013,104732,19821,1500,0,0,0,0,0,0
108,FALL 13,2014,91235,15327,4500,0,2250,1000,0,0,15000
108,SPRING 14,2014,91235,15327,4500,0,2250,1000,0,0,15000
108,SUMMER 14,2014,91235,15327,0,0,0,0,0,0,18000
108,FALL 14,2015,87100,9100,4500,1,2750,1000,0,0,0
108,SPRING 15,2015,87100,9100,4500,0,1000,0,0,0,0
109,FALL 13,2014,0,0,4500,0,0,0,0,0,0
109,SPRING 14,2014,0,0,4500,0,0,0,0,0,0
109,FALL 14,2015,0,0,4500,0,0,0,0,0,0
109,SPRING 15,2015,0,0,4500,0,0,0,0,0,0
110,FALL 12,2013,83190,15839,2500,0,0,0,0,0,0
110,SPRING 13,2013,83190,15839,1000,0,0,0,0,0,0
112,FALL 12,2013,103885,22876,250,0,1750,0,0,0,0
113,FALL 12,2013,102295,13971,4000,500,0,0,0,0,0
113,SPRING 13,2013,102295,13971,2000,500,1750,0,0,0,0
113,FALL 13,2014,107254,14547,6000,0,2250,0,0,0,0
113,SPRING 14,2014,107254,14547,6000,0,2250,0,0,0,0
113,FALL 14,2015,111464,25641,6000,0,0,0,0,0,0
113,SPRING 15,2015,111464,25641,6000,0,0,0,0,0,0
114,FALL 12,2013,112796,80312,0,0,0,0,0,0,1075
114,SPRING 13,2013,112796,80312,3000,2488,0,0,0,0,0
114,FALL 13,2014,128923,40861,3000,3831,0,0,0,0,1250
114,SPRING 14,2014,128923,40861,3000,4037,0,0,0,0,1250
114,FALL 14,2015,130983,41425,3000,4203,0,0,0,0,1500
114,SPRING 15,2015,130983,41425,3000,4100,0,0,0,0,1500
115,SPRING 13,2013,64170,7109,0,0,0,1000,0,0,0
115,FALL 13,2014,144162,31938,5250,0,2162,1088,0,0,14881
115,SPRING 14,2014,144162,31938,5250,0,2162,1088,0,0,14881
115,FALL 14,2015,87682,7535,5250,0,2750,1000,1500,0,12830
115,SPRING 15,2015,87682,7535,5250,0,2750,1000,1500,0,11000
116,FALL 12,2013,25911,0,0,0,1750,0,0,0,0
116,SPRING 13,2013,25911,0,0,0,1750,0,0,0,1000
116,FALL 13,2014,25911,0,7534,1001,0,0,0,2823,2592
116,SPRING 14,2014,25911,0,7533,0,0,0,0,2822,2592
116,FALL 14,2015,25692,0,9516,1,0,0,0,2865,0
116,SPRING 15,2015,25692,0,9516,0,0,0,0,2865,0
117,FALL 12,2013,65887,9760,750,0,0,0,0,0,0
117,SPRING 13,2013,65887,9760,0,0,0,0,0,0,450
117,FALL 13,2014,79104,12326,8250,1,0,0,0,0,0
117,SPRING 14,2014,79104,12326,8250,0,0,0,0,0,0
117,FALL 14,2015,0,0,8250,1,0,0,0,0,0
117,SPRING 15,2015,0,0,8250,0,0,0,0,0,0
117,SUMMER 15,2015,0,0,0,0,0,0,0,0,5000
118,SPRING 13,2013,37151,2816,0,0,1750,0,0,1350,0
118,SUMMER 13,2013,37151,2816,0,0,0,1000,0,0,0
118,FALL 13,2014,45703,5971,1000,0,1750,1000,0,0,18625
118,SPRING 14,2014,45703,5971,1000,0,1750,1000,0,0,9325
118,SUMMER 14,2014,45703,5971,0,0,0,0,0,0,4793
118,FALL 14,2015,76167,12367,0,0,0,0,0,0,17500
118,SPRING 15,2015,76167,12367,0,0,0,0,0,0,17500
119,FALL 12,2013,109653,28712,1000,0,0,536,0,0,0
119,SPRING 13,2013,109653,28712,1500,0,0,536,0,0,8394
119,FALL 13,2014,105725,25807,2750,0,2250,3000,0,0,2115
119,SPRING 14,2014,105725,25807,2750,0,2250,3000,0,0,2115
119,FALL 14,2015,109619,27339,2750,0,2750,3500,2500,0,0
119,SPRING 15,2015,109619,27339,2750,0,2750,3500,2500,0,0
120,FALL 12,2013,98428,10142,1750,0,0,1000,0,0,16824
120,SPRING 13,2013,98428,10142,0,0,1750,0,0,0,0
120,FALL 13,2014,99385,10060,3250,0,2250,1000,2000,0,17525
120,SPRING 14,2014,99385,10060,3250,0,2250,1000,2000,0,24881
120,FALL 14,2015,86741,16245,3250,0,2250,1000,0,0,17356
120,SPRING 15,2015,86741,16245,3250,0,2250,1000,0,0,29644
120,SUMMER 15,2015,86741,16245,0,0,1375,500,0,0,9285
121,SPRING 14,2014,156125,36987,0,0,2250,1000,0,0,16000
122,FALL 12,2013,102507,10732,7500,0,0,0,0,0,0
122,FALL 13,2014,117923,12687,9000,2150,2204,1550,0,0,0
122,SPRING 14,2014,117923,12687,1255,0,0,0,0,0,0
122,FALL 14,2015,102418,10081,9000,2150,0,0,1500,0,0
122,SPRING 15,2015,102418,10081,9000,2150,0,0,1500,0,0
123,FALL 12,2013,52069,4837,3500,0,0,0,0,350,0
123,SPRING 13,2013,52069,4837,1250,0,1750,0,0,350,1075
123,SUMMER 13,2013,52069,4837,0,0,0,0,0,0,10196
123,FALL 13,2014,46605,3083,4750,0,2250,1000,0,1298,0
124,FALL 12,2013,40777,1033,0,0,0,0,0,2250,0
124,SPRING 13,2013,40777,1033,0,6809,0,0,0,2250,0
124,FALL 13,2014,51142,2955,0,1100,2250,0,0,1348,0
124,SPRING 14,2014,51142,2955,0,7305,2250,0,0,1347,0
124,FALL 14,2015,5553,0,0,1100,0,0,0,2865,0
124,SPRING 15,2015,5553,0,0,7160,0,0,0,2865,0
124,SUMMER 15,2015,5553,0,0,3610,0,0,0,0,0
126,FALL 12,2013,74986,38536,0,894,0,0,0,0,7500
126,SPRING 13,2013,74986,38536,0,6665,0,0,0,0,0
126,FALL 13,2014,73562,9675,0,0,1750,1000,0,0,0
126,SPRING 14,2014,73562,9675,0,6073,1750,1000,0,0,0
126,FALL 14,2015,57448,26680,0,0,2250,1000,0,0,1992
126,SPRING 15,2015,57448,26680,0,5856,2250,1000,0,0,1992
127,FALL 12,2013,121145,25553,5250,0,1750,0,0,0,0
127,SPRING 13,2013,121145,25553,3750,0,0,1000,0,0,14849
127,FALL 13,2014,92039,14966,5250,0,2250,1000,0,0,25850
127,SPRING 14,2014,92039,14966,5250,0,2250,1000,0,0,14850
127,FALL 14,2015,87899,13069,5250,0,2750,1000,0,0,18846
127,SPRING 15,2015,87899,13069,5250,0,2750,1000,0,0,19501
128,FALL 12,2013,154692,37536,1500,0,1750,1000,0,0,0
128,SPRING 13,2013,154692,37536,500,0,1750,1000,0,0,0
128,FALL 13,2014,153350,38297,2000,0,2233,1018,0,0,5000
128,SPRING 14,2014,153350,38297,2000,0,2232,1017,0,0,5000
128,SUMMER 14,2014,153350,38297,0,0,2250,1000,0,0,0
128,FALL 14,2015,144117,32248,2000,0,2250,1000,0,0,5500
128,SPRING 15,2015,144117,32248,2000,0,2250,1000,0,0,5500
129,FALL 12,2013,120954,21853,7500,250,1750,0,0,0,12324
129,FALL 13,2014,221640,66283,5500,1,0,3250,0,0,7631
129,SPRING 14,2014,221640,66283,5500,0,0,3250,0,0,7631
129,FALL 14,2015,201560,57994,5500,1,0,3750,0,0,14606
129,SPRING 15,2015,201560,57994,5500,0,0,3750,0,0,14605
130,FALL 12,2013,219623,62291,500,0,0,0,0,0,0
130,SPRING 13,2013,219623,62291,750,0,0,0,0,0,0
130,FALL 13,2014,227969,61820,1250,0,0,2750,0,0,34881
130,SPRING 14,2014,227969,61820,1250,0,0,2750,0,0,19381
130,FALL 14,2015,237944,66547,1250,0,0,3250,0,0,19356
130,SPRING 15,2015,237944,66547,1250,0,0,3250,0,0,19356
131,FALL 12,2013,93317,16332,6000,0,0,1000,0,0,0
131,SPRING 13,2013,93317,16332,1000,0,0,1000,0,0,0
131,FALL 13,2014,93317,15432,7000,0,2250,1000,2000,0,5000
131,SPRING 14,2014,93317,15432,7000,0,2250,1000,2000,0,5000
131,FALL 14,2015,84051,14472,7000,0,2750,1000,0,0,4500
131,SPRING 15,2015,84051,14472,7000,0,2750,1000,0,0,4500
131,SUMMER 15,2015,84051,14472,0,0,2750,1000,0,0,0
132,FALL 12,2013,77744,12830,1000,0,0,0,0,0,0
132,FALL 13,2014,30000,0,5000,2250,0,0,0,0,0
132,SPRING 14,2014,30000,0,5000,2250,0,0,0,0,0
132,FALL 14,2015,0,0,5000,1,0,0,0,0,0
132,SPRING 15,2015,0,0,5000,0,0,0,0,0,0
133,FALL 12,2013,74215,12811,7750,0,0,0,0,0,0
133,SPRING 13,2013,74215,12811,1000,0,0,0,0,0,0
133,FALL 13,2014,74032,9911,8500,1340,0,0,0,0,1250
133,SPRING 14,2014,74032,9911,8500,1545,0,0,0,0,1250
133,FALL 14,2015,53138,6279,8500,1237,0,0,0,0,1500
133,SPRING 15,2015,53138,6279,8500,1236,0,0,0,0,1500
135,SPRING 13,2013,212093,24572,2250,0,1750,0,0,0,15000
135,FALL 13,2014,212187,28175,2250,0,0,0,0,0,8869
135,SPRING 14,2014,212187,28175,2250,0,2250,1000,0,0,28381
135,FALL 14,2015,218860,61833,0,0,0,0,0,0,23856
135,SPRING 15,2015,218860,61833,0,0,0,0,0,0,24944
136,FALL 13,2014,31845,0,1000,0,1750,0,0,2823,13545
136,SPRING 14,2014,31845,0,1000,0,1750,0,0,2822,12517
136,SUMMER 14,2014,31845,0,0,0,0,0,0,0,7646
136,FALL 14,2015,28303,0,0,0,0,0,0,0,20790
136,SPRING 15,2015,28303,0,0,0,0,0,0,0,22000
136,SUMMER 15,2015,28303,0,0,0,1375,500,0,0,3763
137,FALL 13,2014,45683,2200,4000,16603,0,0,0,1748,1307
137,SPRING 14,2014,45683,2200,4000,15573,0,0,0,1747,1307
137,FALL 14,2015,25544,30,4000,17495,0,0,0,2840,0
137,SPRING 15,2015,25544,30,4000,17525,0,0,0,2840,0
138,FALL 12,2013,18888,0,3000,500,0,1000,0,0,0
138,SPRING 13,2013,18888,0,2500,0,0,1000,0,0,2000
138,FALL 13,2014,15000,0,6500,0,2250,0,0,2823,10809
138,SPRING 14,2014,15000,0,6500,0,2250,0,0,2822,10808
138,FALL 14,2015,20000,0,6500,0,2750,1000,1500,2865,1500
138,SPRING 15,2015,20000,0,6500,0,2750,1000,1500,2149,2000
139,FALL 12,2013,45861,4399,5000,0,0,0,0,0,0
139,SPRING 13,2013,45861,4399,0,1400,0,0,0,0,0
139,FALL 13,2014,0,0,5000,1648,0,0,0,0,1250
140,FALL 12,2013,64252,5157,2500,0,0,0,0,0,7500
140,SPRING 13,2013,64252,5157,0,0,0,0,2000,0,0
140,FALL 13,2014,65346,6382,0,0,0,0,0,0,20000
140,SPRING 14,2014,65346,6382,0,0,0,0,0,0,9262
140,SUMMER 14,2014,65346,6382,0,0,0,0,0,0,7486
141,SPRING 13,2013,0,0,1500,0,0,0,0,0,0
141,FALL 13,2014,0,0,1500,0,0,0,0,0,0
141,SPRING 14,2014,0,0,1500,0,0,0,0,0,0
141,FALL 14,2015,0,0,1500,0,0,0,0,0,0
141,SPRING 15,2015,0,0,1500,0,0,0,0,0,0
142,SPRING 13,2013,66849,9657,3500,0,1750,1000,0,0,0
143,SPRING 13,2013,75769,5361,2000,0,1750,0,0,0,1100
143,FALL 13,2014,71811,5389,5000,0,2250,1000,0,0,15131
143,SPRING 14,2014,71811,5389,5000,0,2250,1000,0,0,15131
143,SUMMER 14,2014,71811,5389,0,0,1125,500,0,0,4261
143,FALL 14,2015,85280,7712,5000,0,2250,500,0,0,15606
143,SPRING 15,2015,85280,7712,5000,0,2250,500,0,0,14500
144,FALL 12,2013,93962,23226,3500,0,0,0,0,0,0
144,SPRING 13,2013,93962,23226,750,0,0,0,0,0,0
144,FALL 14,2015,105546,21322,0,0,0,0,0,0,20000
144,SPRING 15,2015,105546,21322,0,0,0,0,0,0,20000
145,FALL 12,2013,33272,868,250,1200,0,2000,0,0,0
145,SPRING 13,2013,33272,868,0,0,0,1000,0,0,0
145,FALL 13,2014,32897,0,4500,1001,2250,3000,2750,2823,2250
145,SPRING 14,2014,32897,0,4500,1155,2250,3000,2750,2822,3250
145,FALL 14,2015,32410,0,4500,2445,2750,3500,0,2865,1500
145,SPRING 15,2015,32410,0,4500,2367,2750,3500,2500,2865,1500
147,FALL 12,2013,77958,11272,0,0,1750,0,0,0,0
147,SPRING 13,2013,77958,11272,0,0,0,1000,0,0,1075
147,FALL 13,2014,65273,7379,0,1001,2250,3000,0,0,0
147,SPRING 14,2014,65273,7379,0,7305,2250,3000,0,0,1250
147,SUMMER 14,2014,65273,7379,0,0,0,0,0,0,20000
147,FALL 14,2015,74500,10433,0,1232,2750,1000,0,0,1500
147,SPRING 15,2015,74500,10433,0,6934,2750,1000,0,0,1500
148,FALL 12,2013,77857,10483,0,0,1750,0,0,0,19574
148,SPRING 13,2013,77857,10483,0,0,1750,1000,0,0,19574
148,FALL 13,2014,77857,11834,500,0,2250,1000,0,0,250
148,SPRING 14,2014,77857,11834,500,0,2250,1000,0,0,19631
148,SUMMER 14,2014,77857,11834,0,0,1375,500,0,0,0
148,FALL 14,2015,0,0,500,0,0,0,0,0,0
148,SPRING 15,2015,0,0,500,0,0,0,0,0,0
149,FALL 12,2013,118142,13720,0,0,0,0,0,0,1500
149,SPRING 13,2013,118142,13720,3000,0,0,0,0,0,0
149,FALL 13,2014,131632,22672,3750,1,2250,1000,0,0,0
149,SPRING 14,2014,131632,22672,3750,0,2250,1000,0,0,0
149,FALL 14,2015,118749,13836,4250,1,2750,1000,0,0,0
149,SPRING 15,2015,118749,13836,4250,0,2750,1000,0,0,0
150,FALL 12,2013,34865,10,4464,0,0,0,0,0,1125
150,SPRING 13,2013,34865,10,1500,15360,0,0,0,0,0
150,FALL 13,2014,0,0,5989,1,0,0,0,0,0
150,SPRING 14,2014,0,0,5989,0,0,0,0,0,0
150,FALL 14,2015,0,0,5932,1,0,0,0,0,0
150,SPRING 15,2015,0,0,5932,0,0,0,0,0,0
151,FALL 13,2014,334029,60357,0,7530,0,0,0,0,0
151,SPRING 14,2014,334029,60357,0,7530,0,0,0,0,0
151,FALL 14,2015,0,0,0,7680,0,0,0,0,0
151,SPRING 15,2015,0,0,0,7680,0,0,0,0,0
152,FALL 12,2013,57974,1509,0,15360,0,0,0,0,375
152,SPRING 13,2013,57974,1509,2500,500,0,0,0,0,1125
152,FALL 13,2014,63403,3594,3464,1,2250,0,2000,1048,2000
152,SPRING 14,2014,63403,3594,3811,0,2250,0,2000,1047,2000
152,FALL 14,2015,56040,4649,4250,1,1500,0,0,540,0
152,SPRING 15,2015,56040,4649,4250,0,1500,0,0,540,0
153,FALL 12,2013,46231,5563,1500,0,0,0,0,0,0
153,SPRING 13,2013,46231,5563,3500,0,1750,0,0,0,0
155,FALL 12,2013,60804,6041,7500,0,0,0,0,0,0
156,FALL 12,2013,52001,1314,0,0,1750,2000,0,0,0
156,FALL 13,2014,51995,1213,3250,0,2250,3000,2000,2198,5000
156,SPRING 14,2014,51995,1213,3250,0,2250,3000,2000,2197,5000
156,FALL 14,2015,53418,1297,3250,0,2750,3500,0,2240,5027
156,SPRING 15,2015,53418,1297,3250,0,2750,3500,0,2240,5027
157,FALL 13,2014,0,0,3000,0,0,0,0,0,0
157,SPRING 14,2014,0,0,3000,0,0,0,0,0,0
157,FALL 14,2015,0,0,3000,0,0,0,0,0,0
157,SPRING 15,2015,0,0,3000,0,0,0,0,0,0
158,FALL 12,2013,103206,22930,250,0,0,0,0,0,12574
158,FALL 13,2014,87563,13806,7006,1,2250,1000,0,0,14631
158,SPRING 14,2014,87563,13806,7006,0,2250,1000,0,0,13877
158,FALL 14,2015,96730,14754,7036,0,2750,1000,0,0,13070
158,SPRING 15,2015,96730,14754,7036,0,2750,1000,0,0,14321
159,FALL 12,2013,49348,747,0,0,0,0,0,0,1075
159,SPRING 13,2013,49348,747,2500,0,1750,1000,0,0,0
159,FALL 13,2014,69998,3165,6000,924,1750,1000,0,1248,12306
159,SPRING 14,2014,69998,3165,6000,924,1750,1000,0,1247,12305
159,FALL 14,2015,75795,2934,6000,0,2250,1000,0,1390,9500
159,SPRING 15,2015,75795,2934,0,0,0,0,0,1390,609
160,FALL 12,2013,75790,11020,500,0,0,1000,0,0,0
160,SPRING 13,2013,75790,11020,0,0,1750,1000,0,0,0
160,FALL 13,2014,71787,9018,5000,0,1750,1000,1500,0,9250
160,SPRING 14,2014,71787,9018,5000,0,1750,1000,1500,0,7250
161,SPRING 13,2013,87330,17560,0,0,0,1000,0,0,0
161,SUMMER 13,2013,87330,17560,0,0,875,0,0,0,0
161,FALL 13,2014,56993,7089,0,0,2250,1000,0,0,0
161,SPRING 14,2014,56993,7089,0,6205,2250,1000,0,0,0
161,SPRING 15,2015,0,0,0,6464,0,0,0,0,0
162,FALL 12,2013,52853,3671,0,0,0,0,0,950,1075
163,FALL 12,2013,91674,12107,1750,0,0,0,0,0,0
163,SPRING 13,2013,91674,12107,1500,0,0,0,0,0,0
163,SPRING 14,2014,80011,6041,0,0,1750,1000,0,0,0
163,FALL 14,2015,83991,4335,0,0,2250,1000,0,690,0
164,FALL 12,2013,19217,0,250,0,0,1000,0,0,0
164,SPRING 13,2013,19217,0,0,0,0,0,0,2775,0
165,FALL 12,2013,93118,8391,5500,0,0,1000,0,0,0
165,SPRING 13,2013,93118,8391,3500,0,0,0,0,0,0
165,FALL 13,2014,96697,18416,5000,1,2250,1000,0,0,3694
165,SPRING 14,2014,96697,18416,5000,0,2250,1000,0,0,3694
165,FALL 14,2015,99033,21254,5000,1,2750,1000,0,0,5000
165,SPRING 15,2015,99033,21254,5000,0,2750,1000,0,0,3400
167,FALL 13,2014,0,0,5000,0,0,0,0,0,0
167,SPRING 14,2014,0,0,5000,0,0,0,0,0,0
167,FALL 14,2015,0,0,5000,0,0,0,0,0,0
167,SPRING 15,2015,0,0,5000,0,0,0,0,0,0
168,FALL 12,2013,128424,23524,0,0,0,1000,0,0,18074
168,FALL 13,2014,166112,34253,2000,0,1750,1000,2000,0,7500
168,SPRING 14,2014,166112,34253,2000,0,1750,1000,2000,0,7500
168,FALL 14,2015,149922,16389,2000,0,2250,1000,1500,0,7500
168,SPRING 15,2015,149922,16389,2000,0,2250,1000,1500,0,7500
169,FALL 12,2013,58930,5767,5500,0,0,0,0,0,11075
169,SPRING 13,2013,58930,5767,500,0,1750,0,0,0,1075
169,FALL 13,2014,44035,0,6000,2350,2250,1000,0,2823,6750
169,SPRING 14,2014,44035,0,6000,2350,2250,1000,0,2822,9750
169,FALL 14,2015,49466,2126,6000,3750,2250,1000,0,1790,11500
169,SPRING 15,2015,49466,2126,6000,2350,2250,1000,0,1790,8413
169,SUMMER 15,2015,49466,2126,0,0,0,0,0,0,7444
170,FALL 12,2013,81212,15098,5000,0,0,0,0,0,185
171,FALL 12,2013,47350,3549,500,0,0,0,0,1000,0
171,SPRING 13,2013,47350,3549,7500,0,0,2750,0,0,0
171,FALL 13,2014,50256,5250,8000,3942,2250,1000,0,0,2250
171,SPRING 14,2014,50256,5250,8000,4251,2250,1000,0,0,2250
171,FALL 14,2015,23901,0,8000,1751,2750,1000,1500,2865,4000
171,SPRING 15,2015,23901,0,8000,1545,2750,1000,1500,2865,4000
172,FALL 12,2013,146158,43787,2500,0,0,0,0,0,0
172,FALL 13,2014,153361,47610,6000,0,0,2750,0,0,23024
172,SPRING 14,2014,153361,47610,6000,0,0,2750,0,0,29403
172,SUMMER 14,2014,153361,47610,0,0,2250,1000,0,0,8061
172,FALL 14,2015,163592,48867,6000,0,0,3750,0,0,35006
172,SPRING 15,2015,163592,48867,6000,0,0,3750,0,0,16981
173,FALL 13,2014,999999,99999,4500,13655,0,0,0,0,1250
173,SPRING 14,2014,999999,99999,4500,13424,0,0,0,0,1250
173,FALL 14,2015,85012,19536,4500,13578,2250,1000,0,0,1500
173,SPRING 15,2015,85012,19536,4500,13424,2250,1000,0,0,1500
173,SUMMER 15,2015,85012,19536,0,0,0,0,0,0,7219
174,FALL 12,2013,284485,85060,500,0,0,0,0,0,0
174,FALL 13,2014,260876,77096,8750,0,0,0,0,0,1250
174,SPRING 14,2014,260876,77096,8750,0,0,0,0,0,1250
174,FALL 14,2015,241734,39217,8750,0,0,0,0,0,1500
174,SPRING 15,2015,241734,39217,8750,0,0,0,0,0,1500
176,FALL 12,2013,126370,14612,0,0,0,1000,0,0,9000
176,FALL 13,2014,124295,28301,4500,0,1750,1000,2000,0,3000
176,SPRING 14,2014,124295,28301,4500,0,1750,1000,2000,0,3000
176,FALL 14,2015,131742,29763,4500,0,2250,1000,1500,0,4500
176,SPRING 15,2015,131742,29763,4500,0,2250,1000,1500,0,4500
177,FALL 12,2013,301946,86977,4000,0,0,0,0,0,15949
178,FALL 12,2013,23426,0,250,0,0,0,0,2775,1936
178,SPRING 13,2013,23426,0,500,0,0,0,0,0,0
179,FALL 12,2013,226231,37769,500,0,1750,1000,0,0,0
179,SPRING 13,2013,226231,37769,500,0,0,0,0,0,0
179,FALL 13,2014,161849,38721,2000,0,1750,1000,0,0,0
179,SPRING 14,2014,161849,38721,2000,0,1750,1000,0,0,0
179,SUMMER 14,2014,161849,38721,0,0,2250,1000,0,0,0
179,FALL 14,2015,0,0,2000,0,0,0,0,0,0
179,SPRING 15,2015,0,0,2000,0,0,0,0,0,0
179,SUMMER 15,2015,0,0,0,200,0,0,0,0,0
180,FALL 12,2013,0,0,2500,0,0,0,0,0,0
180,FALL 13,2014,0,0,7000,0,0,0,0,0,0
180,SPRING 14,2014,0,0,7000,0,0,0,0,0,0
180,FALL 14,2015,0,0,7000,0,0,0,0,0,0
180,SPRING 15,2015,0,0,7000,0,0,0,0,0,0
181,FALL 12,2013,28347,0,250,0,1750,2000,0,0,0
181,SPRING 13,2013,28347,0,0,0,0,0,0,0,1075
181,FALL 13,2014,21887,17,3750,0,1750,1000,0,2798,1250
181,SPRING 14,2014,21887,17,3750,0,1750,1000,0,2797,2250
182,FALL 12,2013,61550,5462,0,0,1750,0,0,0,0
182,SPRING 13,2013,61550,5462,0,0,1750,0,0,0,0
183,FALL 12,2013,44705,3395,0,0,1750,1000,0,0,0
183,SPRING 13,2013,44705,3395,0,0,0,0,0,1100,0
183,FALL 13,2014,42053,3285,0,0,0,0,0,0,26000
183,SPRING 14,2014,42053,3285,0,0,0,0,0,0,26000
183,FALL 14,2015,41014,2685,0,0,2250,1000,0,1540,0
183,SPRING 15,2015,41014,2685,0,0,2250,1000,0,1540,0
184,FALL 13,2014,114703,11018,2500,0,1750,1000,0,0,0
184,SPRING 14,2014,114703,11018,2500,0,1750,1000,0,0,0
184,FALL 14,2015,270971,91162,2500,0,0,3250,0,0,0
184,SPRING 15,2015,270971,91162,2500,0,0,3250,0,0,0
185,SPRING 13,2013,176170,99999,6000,0,0,0,0,0,0
185,FALL 13,2014,0,0,6000,0,0,0,0,0,0
185,SPRING 14,2014,0,0,6000,0,0,0,0,0,0
185,FALL 14,2015,835889,199395,6000,0,0,0,0,0,0
185,SPRING 15,2015,835889,199395,6000,0,0,0,0,0,0
186,FALL 13,2014,0,0,2500,0,0,0,0,0,0
186,SPRING 14,2014,0,0,2500,0,0,0,0,0,0
186,FALL 14,2015,0,0,2500,0,0,0,0,0,0
186,SPRING 15,2015,0,0,2500,0,0,0,0,0,0
187,FALL 12,2013,99306,19743,0,1200,0,2000,0,0,0
187,SPRING 13,2013,99306,19743,3000,0,0,0,0,0,1075
187,FALL 13,2014,91557,17615,7000,1232,2250,1000,0,0,12207
187,SPRING 14,2014,91557,17615,7000,1155,2250,1000,0,0,12207
187,FALL 14,2015,93575,17556,7000,1155,2250,1000,0,0,1500
187,SPRING 15,2015,93575,17556,7000,1386,2250,1000,0,0,1500
187,SUMMER 15,2015,93575,17556,0,2000,2750,1000,0,0,0
188,FALL 12,2013,57191,3533,0,0,0,0,0,1000,0
188,SPRING 13,2013,57191,3533,0,0,0,0,0,1000,9400
189,FALL 12,2013,99705,20523,500,0,0,0,0,0,0
189,SPRING 13,2013,99705,20523,1500,0,0,0,0,0,0
189,FALL 13,2014,102254,23771,4500,1500,2250,1000,2000,0,12881
189,SPRING 14,2014,102254,23771,4500,1500,2250,1000,2000,0,12463
189,FALL 14,2015,148626,39726,4500,1500,0,3750,0,0,15606
189,SPRING 15,2015,148626,39726,4500,1500,0,3750,0,0,13944
190,FALL 12,2013,115025,26656,0,0,1750,0,0,0,1075
190,SPRING 13,2013,115025,26656,0,0,1750,1000,0,0,0
190,FALL 13,2014,113975,26055,4000,0,1750,1000,1500,0,13750
190,SPRING 14,2014,113975,26055,4000,0,1750,1000,1500,0,13750
190,FALL 14,2015,124113,35332,4000,0,0,0,0,0,1500
192,FALL 12,2013,53517,2529,250,0,0,1000,0,0,0
192,SPRING 13,2013,53517,2529,0,0,1750,0,0,0,0
192,FALL 13,2014,86268,5766,1500,0,2250,1000,0,0,18631
192,SPRING 14,2014,86268,5766,1500,0,2250,1000,0,0,18631
192,FALL 14,2015,84856,8022,1500,0,2250,1000,0,0,13742
192,SPRING 15,2015,84856,8022,1500,0,2250,1000,0,0,13742
192,SUMMER 15,2015,84856,8022,0,0,1375,500,0,0,3750
193,FALL 12,2013,72683,11012,0,0,0,0,0,0,8518
194,FALL 12,2013,95703,12341,3000,0,0,1000,0,0,0
194,SPRING 13,2013,95703,12341,0,1500,0,0,0,0,0
194,FALL 13,2014,95783,12534,5000,0,2250,1000,0,0,10000
194,SPRING 14,2014,95783,12534,5000,0,2250,1000,0,0,10000
194,FALL 14,2015,107574,14101,5000,0,2750,1000,0,0,7500
